Datetime,Open,High,Low,Close,Adj Close,Volume
2024-11-03 23:00:00,5772.75,5772.75,5771.75,5772.0,5772.0,0
2024-11-03 23:01:00,5772.0,5772.0,5770.5,5771.0,5771.0,224
2024-11-03 23:02:00,5770.75,5772.25,5770.75,5772.25,5772.25,204
2024-11-03 23:03:00,5772.25,5772.25,5771.0,5771.0,5771.0,202
2024-11-03 23:04:00,5771.5,5772.0,5771.25,5771.5,5771.5,67
2024-11-03 23:05:00,5771.75,5771.75,5770.5,5771.0,5771.0,147
2024-11-03 23:06:00,5771.0,5771.5,5770.0,5770.25,5770.25,228
2024-11-03 23:07:00,5770.0,5770.0,5768.75,5769.5,5769.5,248
2024-11-03 23:08:00,5769.75,5770.25,5769.25,5769.25,5769.25,185
2024-11-03 23:09:00,5769.0,5769.75,5768.75,5769.5,5769.5,109
2024-11-03 23:10:00,5769.5,5769.5,5769.5,5769.5,5769.5,3
2024-11-03 23:11:00,5769.5,5769.5,5769.25,5769.5,5769.5,75
2024-11-03 23:12:00,5769.5,5769.75,5769.5,5769.75,5769.75,62
2024-11-03 23:13:00,5769.5,5770.0,5769.25,5770.0,5770.0,44
2024-11-03 23:14:00,5770.0,5770.0,5770.0,5770.0,5770.0,30
2024-11-03 23:15:00,5770.25,5770.25,5769.75,5770.25,5770.25,89
2024-11-03 23:16:00,5770.0,5770.0,5769.25,5769.5,5769.5,75
2024-11-03 23:17:00,5769.5,5769.5,5769.25,5769.25,5769.25,56
2024-11-03 23:18:00,5769.25,5769.75,5769.0,5769.0,5769.0,50
2024-11-03 23:19:00,5769.25,5769.75,5769.25,5769.5,5769.5,39
2024-11-03 23:20:00,5769.75,5770.0,5769.75,5770.0,5770.0,55
2024-11-03 23:21:00,5770.25,5770.75,5770.25,5770.5,5770.5,117
2024-11-03 23:22:00,5770.25,5770.25,5770.0,5770.25,5770.25,76
2024-11-03 23:23:00,5770.0,5770.25,5770.0,5770.25,5770.25,23
2024-11-03 23:24:00,5770.0,5770.25,5769.5,5769.5,5769.5,71
2024-11-03 23:25:00,5769.75,5770.25,5769.75,5770.0,5770.0,116
2024-11-03 23:26:00,5770.0,5770.25,5769.75,5770.25,5770.25,51
2024-11-03 23:27:00,5770.25,5770.25,5770.0,5770.0,5770.0,39
2024-11-03 23:28:00,5770.0,5770.0,5769.25,5770.0,5770.0,93
2024-11-03 23:29:00,5769.75,5770.5,5769.75,5770.5,5770.5,65
2024-11-03 23:30:00,5770.5,5770.5,5770.0,5770.5,5770.5,54
2024-11-03 23:31:00,5770.25,5770.5,5770.0,5770.25,5770.25,57
2024-11-03 23:32:00,5770.0,5770.5,5770.0,5770.25,5770.25,39
2024-11-03 23:33:00,5770.5,5770.5,5770.0,5770.5,5770.5,81
2024-11-03 23:34:00,5770.5,5770.5,5770.25,5770.5,5770.5,13
2024-11-03 23:35:00,5770.25,5770.5,5770.25,5770.5,5770.5,57
2024-11-03 23:36:00,5770.5,5770.75,5770.5,5770.75,5770.75,17
2024-11-03 23:37:00,5770.75,5770.75,5770.25,5770.75,5770.75,61
2024-11-03 23:38:00,5770.75,5771.0,5770.5,5770.5,5770.5,44
2024-11-03 23:39:00,5770.75,5771.0,5770.5,5771.0,5771.0,29
2024-11-03 23:40:00,5770.75,5771.0,5770.5,5770.5,5770.5,52
2024-11-03 23:41:00,5770.5,5770.75,5770.25,5770.75,5770.75,30
2024-11-03 23:42:00,5770.75,5770.75,5770.5,5770.75,5770.75,50
2024-11-03 23:43:00,5770.75,5770.75,5770.5,5770.75,5770.75,50
2024-11-03 23:44:00,5771.0,5771.25,5770.25,5770.5,5770.5,100
2024-11-03 23:45:00,5770.5,5770.5,5770.25,5770.25,5770.25,61
2024-11-03 23:46:00,5770.25,5770.25,5769.75,5770.0,5770.0,88
2024-11-03 23:47:00,5770.0,5770.75,5770.0,5770.25,5770.25,89
2024-11-03 23:48:00,5770.25,5770.75,5770.25,5770.75,5770.75,48
2024-11-03 23:49:00,5770.75,5770.75,5770.5,5770.75,5770.75,9
2024-11-03 23:50:00,5770.75,5770.75,5770.5,5770.75,5770.75,22
2024-11-03 23:51:00,5770.75,5770.75,5770.5,5770.75,5770.75,11
2024-11-03 23:52:00,5770.75,5770.75,5770.0,5770.25,5770.25,110
2024-11-03 23:53:00,5770.25,5770.25,5770.0,5770.25,5770.25,31
2024-11-03 23:54:00,5770.0,5770.25,5770.0,5770.25,5770.25,34
2024-11-03 23:55:00,5770.25,5770.75,5770.25,5770.75,5770.75,93
2024-11-03 23:56:00,5770.75,5770.75,5770.25,5770.5,5770.5,59
2024-11-03 23:57:00,5770.5,5770.5,5770.5,5770.5,5770.5,71
2024-11-03 23:58:00,5770.5,5770.75,5770.5,5770.75,5770.75,26
2024-11-03 23:59:00,5770.75,5772.0,5770.75,5772.0,5772.0,126
2024-11-04 00:00:00,5772.0,5772.0,5771.5,5772.0,5772.0,153
2024-11-04 00:01:00,5772.0,5772.25,5772.0,5772.25,5772.25,81
2024-11-04 00:02:00,5772.0,5773.5,5772.0,5773.5,5773.5,165
2024-11-04 00:03:00,5773.25,5773.75,5773.0,5773.5,5773.5,101
2024-11-04 00:04:00,5773.5,5773.5,5773.25,5773.5,5773.5,84
2024-11-04 00:05:00,5773.75,5774.25,5773.5,5774.25,5774.25,106
2024-11-04 00:06:00,5774.25,5774.25,5773.25,5773.5,5773.5,115
2024-11-04 00:07:00,5773.25,5774.0,5773.25,5773.75,5773.75,81
2024-11-04 00:08:00,5773.75,5774.0,5773.75,5773.75,5773.75,122
2024-11-04 00:09:00,5773.75,5773.75,5773.25,5773.75,5773.75,54
2024-11-04 00:10:00,5773.75,5774.75,5773.75,5774.75,5774.75,109
2024-11-04 00:11:00,5774.75,5775.0,5774.0,5774.5,5774.5,153
2024-11-04 00:12:00,5774.5,5774.5,5774.0,5774.0,5774.0,67
2024-11-04 00:13:00,5774.0,5774.5,5774.0,5774.5,5774.5,41
2024-11-04 00:14:00,5774.5,5774.75,5774.5,5774.75,5774.75,85
2024-11-04 00:15:00,5774.75,5775.25,5774.75,5775.0,5775.0,102
2024-11-04 00:16:00,5775.25,5776.0,5775.0,5776.0,5776.0,165
2024-11-04 00:17:00,5776.0,5776.0,5775.5,5775.5,5775.5,113
2024-11-04 00:18:00,5775.75,5775.75,5775.5,5775.75,5775.75,46
2024-11-04 00:19:00,5775.75,5775.75,5775.25,5775.5,5775.5,104
2024-11-04 00:20:00,5775.25,5775.25,5774.75,5775.25,5775.25,146
2024-11-04 00:21:00,5775.25,5775.25,5774.75,5775.25,5775.25,145
2024-11-04 00:22:00,5775.25,5775.5,5775.25,5775.5,5775.5,75
2024-11-04 00:23:00,5775.5,5775.5,5774.75,5775.0,5775.0,130
2024-11-04 00:24:00,5775.25,5775.75,5775.25,5775.5,5775.5,84
2024-11-04 00:25:00,5775.0,5775.5,5775.0,5775.25,5775.25,61
2024-11-04 00:26:00,5775.25,5775.5,5775.25,5775.5,5775.5,61
2024-11-04 00:27:00,5775.5,5775.75,5775.25,5775.5,5775.5,48
2024-11-04 00:28:00,5775.5,5775.5,5775.5,5775.5,5775.5,8
2024-11-04 00:29:00,5775.5,5775.5,5775.25,5775.25,5775.25,33
2024-11-04 00:30:00,5775.0,5775.0,5774.5,5774.75,5774.75,214
2024-11-04 00:31:00,5775.0,5775.5,5775.0,5775.5,5775.5,46
2024-11-04 00:32:00,5775.75,5775.75,5775.5,5775.5,5775.5,122
2024-11-04 00:34:00,5775.5,5775.5,5775.0,5775.0,5775.0,109
2024-11-04 00:35:00,5775.0,5775.5,5775.0,5775.25,5775.25,77
2024-11-04 00:36:00,5775.25,5775.5,5775.25,5775.25,5775.25,52
2024-11-04 00:37:00,5775.25,5775.5,5775.0,5775.0,5775.0,63
2024-11-04 00:38:00,5775.0,5775.5,5775.0,5775.25,5775.25,49
2024-11-04 00:39:00,5775.5,5775.75,5775.25,5775.75,5775.75,27
2024-11-04 00:40:00,5775.5,5776.0,5775.5,5775.75,5775.75,95
2024-11-04 00:41:00,5775.5,5775.75,5775.5,5775.5,5775.5,68
