Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-07 02:08:00-04:00,5791.25,5792.0,5791.25,5792.0,5792.0,74
2024-10-07 02:09:00-04:00,5792.0,5792.25,5792.0,5792.0,5792.0,72
2024-10-07 02:10:00-04:00,5792.25,5793.25,5792.0,5792.75,5792.75,243
2024-10-07 02:11:00-04:00,5792.75,5792.75,5792.25,5792.5,5792.5,64
2024-10-07 02:12:00-04:00,5792.75,5793.75,5792.75,5793.25,5793.25,145
2024-10-07 02:13:00-04:00,5793.0,5793.25,5792.75,5793.25,5793.25,50
2024-10-07 02:14:00-04:00,5793.5,5793.75,5793.25,5793.75,5793.75,61
2024-10-07 02:15:00-04:00,5793.75,5794.0,5793.0,5793.0,5793.0,111
2024-10-07 02:16:00-04:00,5793.0,5793.0,5792.0,5792.0,5792.0,57
2024-10-07 02:17:00-04:00,5791.75,5792.0,5790.75,5790.75,5790.75,70
2024-10-07 02:18:00-04:00,5790.5,5791.0,5790.5,5790.75,5790.75,98
2024-10-07 02:19:00-04:00,5791.25,5792.0,5791.25,5791.5,5791.5,110
2024-10-07 02:20:00-04:00,5791.75,5793.0,5791.5,5793.0,5793.0,97
2024-10-07 02:21:00-04:00,5793.0,5793.75,5792.25,5792.5,5792.5,141
2024-10-07 02:22:00-04:00,5792.25,5793.0,5792.0,5792.75,5792.75,127
2024-10-07 02:23:00-04:00,5792.5,5792.5,5792.25,5792.25,5792.25,84
2024-10-07 02:24:00-04:00,5792.5,5792.75,5791.75,5791.75,5791.75,79
2024-10-07 02:25:00-04:00,5791.75,5792.0,5791.25,5791.75,5791.75,91
2024-10-07 02:26:00-04:00,5792.0,5792.0,5791.0,5791.0,5791.0,74
2024-10-07 02:27:00-04:00,5791.0,5791.25,5790.75,5791.25,5791.25,94
2024-10-07 02:28:00-04:00,5790.75,5791.25,5790.75,5791.0,5791.0,80
2024-10-07 02:29:00-04:00,5791.0,5791.25,5790.5,5790.5,5790.5,104
2024-10-07 02:30:00-04:00,5790.5,5791.25,5790.25,5791.25,5791.25,143
2024-10-07 02:31:00-04:00,5791.0,5791.0,5787.25,5787.75,5787.75,614
2024-10-07 02:32:00-04:00,5787.75,5788.5,5786.75,5788.25,5788.25,417
2024-10-07 02:33:00-04:00,5788.25,5788.75,5788.0,5788.5,5788.5,231
2024-10-07 02:34:00-04:00,5788.5,5790.0,5788.5,5789.5,5789.5,225
2024-10-07 02:35:00-04:00,5789.25,5789.5,5788.5,5789.0,5789.0,198
2024-10-07 02:36:00-04:00,5789.0,5789.25,5788.25,5789.25,5789.25,217
2024-10-07 02:37:00-04:00,5789.25,5790.5,5789.25,5790.25,5790.25,176
2024-10-07 02:38:00-04:00,5790.25,5790.75,5790.25,5790.5,5790.5,126
2024-10-07 02:39:00-04:00,5790.25,5790.25,5789.25,5789.5,5789.5,87
2024-10-07 02:40:00-04:00,5789.5,5789.5,5788.25,5788.5,5788.5,102
2024-10-07 02:41:00-04:00,5788.5,5790.75,5788.25,5790.5,5790.5,237
2024-10-07 02:42:00-04:00,5790.5,5791.5,5790.0,5791.0,5791.0,254
2024-10-07 02:43:00-04:00,5791.25,5791.75,5791.25,5791.25,5791.25,90
2024-10-07 02:44:00-04:00,5791.5,5793.0,5791.5,5793.0,5793.0,99
2024-10-07 02:45:00-04:00,5792.75,5792.75,5791.5,5791.75,5791.75,104
2024-10-07 02:46:00-04:00,5791.75,5792.0,5791.75,5792.0,5792.0,72
2024-10-07 02:47:00-04:00,5791.75,5791.75,5791.25,5791.75,5791.75,71
2024-10-07 02:48:00-04:00,5791.75,5792.0,5791.75,5792.0,5792.0,42
2024-10-07 02:49:00-04:00,5792.0,5792.75,5792.0,5792.75,5792.75,206
2024-10-07 02:50:00-04:00,5792.75,5793.75,5792.75,5793.25,5793.25,218
2024-10-07 02:54:00-04:00,5793.75,5794.0,5793.5,5794.0,5794.0,656
2024-10-07 02:55:00-04:00,5794.0,5794.0,5793.0,5793.25,5793.25,144
2024-10-07 02:56:00-04:00,5793.5,5794.25,5793.5,5794.0,5794.0,119
2024-10-07 02:57:00-04:00,5794.25,5794.5,5793.5,5793.5,5793.5,221
2024-10-07 02:58:00-04:00,5793.5,5794.0,5792.75,5794.0,5794.0,302
2024-10-07 02:59:00-04:00,5794.0,5794.5,5793.75,5794.0,5794.0,328
2024-10-07 03:00:00-04:00,5794.25,5794.25,5788.75,5788.75,5788.75,1315
2024-10-07 03:01:00-04:00,5789.0,5790.75,5788.5,5790.0,5790.0,711
2024-10-07 03:02:00-04:00,5789.75,5790.5,5789.0,5790.25,5790.25,390
2024-10-07 03:03:00-04:00,5790.0,5791.75,5790.0,5790.5,5790.5,346
2024-10-07 03:04:00-04:00,5790.5,5790.75,5789.75,5790.5,5790.5,218
2024-10-07 03:05:00-04:00,5790.25,5791.0,5789.5,5789.75,5789.75,320
2024-10-07 03:06:00-04:00,5789.75,5792.0,5789.5,5792.0,5792.0,302
2024-10-07 03:07:00-04:00,5791.75,5792.5,5790.5,5791.5,5791.5,274
2024-10-07 03:08:00-04:00,5791.5,5793.25,5790.75,5793.25,5793.25,314
2024-10-07 03:09:00-04:00,5793.0,5793.25,5791.75,5792.5,5792.5,263
2024-10-07 03:10:00-04:00,5792.5,5792.5,5791.0,5791.25,5791.25,183
2024-10-07 03:11:00-04:00,5791.0,5791.0,5789.0,5789.0,5789.0,406
2024-10-07 03:12:00-04:00,5789.0,5789.25,5788.25,5788.75,5788.75,408
2024-10-07 03:13:00-04:00,5788.5,5789.0,5788.0,5788.25,5788.25,674
2024-10-07 03:14:00-04:00,5788.25,5789.0,5788.25,5788.5,5788.5,276
2024-10-07 03:15:00-04:00,5788.5,5788.5,5787.0,5787.25,5787.25,594
2024-10-07 03:16:00-04:00,5787.0,5787.0,5784.5,5786.25,5786.25,746
2024-10-07 03:17:00-04:00,5786.5,5787.5,5786.25,5786.25,5786.25,436
2024-10-07 03:18:00-04:00,5785.75,5786.0,5785.25,5785.5,5785.5,270
2024-10-07 03:19:00-04:00,5785.5,5786.25,5784.75,5785.5,5785.5,413
2024-10-07 03:20:00-04:00,5785.0,5785.25,5783.75,5784.0,5784.0,516
2024-10-07 03:21:00-04:00,5783.75,5785.5,5783.0,5783.5,5783.5,617
2024-10-07 03:22:00-04:00,5783.25,5783.75,5782.25,5783.0,5783.0,661
2024-10-07 03:23:00-04:00,5783.0,5783.75,5782.0,5782.75,5782.75,496
2024-10-07 03:24:00-04:00,5782.75,5783.5,5781.5,5783.0,5783.0,628
2024-10-07 03:25:00-04:00,5782.75,5783.0,5781.25,5781.25,5781.25,467
2024-10-07 03:26:00-04:00,5781.25,5781.25,5779.75,5780.5,5780.5,818
2024-10-07 03:27:00-04:00,5780.25,5780.75,5780.0,5780.5,5780.5,385
2024-10-07 03:28:00-04:00,5780.25,5780.75,5779.25,5779.75,5779.75,391
2024-10-07 03:29:00-04:00,5780.0,5780.75,5780.0,5780.25,5780.25,365
2024-10-07 03:30:00-04:00,5780.75,5782.75,5780.0,5782.5,5782.5,1117
2024-10-07 03:31:00-04:00,5782.0,5783.5,5782.0,5783.0,5783.0,537
2024-10-07 03:32:00-04:00,5783.0,5783.0,5780.5,5781.75,5781.75,535
2024-10-07 03:33:00-04:00,5781.5,5782.75,5780.75,5782.0,5782.0,290
2024-10-07 03:34:00-04:00,5782.0,5783.0,5782.0,5782.0,5782.0,164
2024-10-07 03:35:00-04:00,5782.0,5782.25,5780.25,5780.25,5780.25,295
2024-10-07 03:36:00-04:00,5780.5,5782.0,5780.25,5780.5,5780.5,732
2024-10-07 03:37:00-04:00,5780.5,5781.5,5780.5,5781.0,5781.0,203
2024-10-07 03:38:00-04:00,5781.0,5781.5,5780.0,5780.5,5780.5,322
2024-10-07 03:39:00-04:00,5780.25,5780.25,5776.5,5777.25,5777.25,1274
2024-10-07 03:40:00-04:00,5777.25,5777.75,5776.0,5777.75,5777.75,592
2024-10-07 03:41:00-04:00,5777.75,5779.0,5777.0,5778.75,5778.75,484
2024-10-07 03:42:00-04:00,5778.75,5779.75,5776.25,5777.0,5777.0,905
2024-10-07 03:43:00-04:00,5777.25,5778.25,5776.75,5777.75,5777.75,254
2024-10-07 03:44:00-04:00,5777.75,5778.25,5776.75,5778.25,5778.25,365
2024-10-07 03:45:00-04:00,5778.0,5780.0,5778.0,5779.75,5779.75,707
2024-10-07 03:46:00-04:00,5779.75,5780.0,5779.25,5779.75,5779.75,220
2024-10-07 03:47:00-04:00,5780.0,5781.25,5780.0,5780.25,5780.25,355
2024-10-07 03:48:00-04:00,5780.5,5781.5,5780.25,5781.25,5781.25,173
2024-10-07 03:49:00-04:00,5781.0,5781.0,5779.0,5780.0,5780.0,399
2024-10-07 03:50:00-04:00,5779.75,5780.5,5779.5,5779.75,5779.75,146
2024-10-07 03:51:00-04:00,5779.75,5781.0,5779.5,5780.5,5780.5,273
2024-10-07 03:52:00-04:00,5780.75,5782.5,5779.75,5779.75,5779.75,481
2024-10-07 03:53:00-04:00,5779.75,5780.0,5778.25,5778.75,5778.75,384
2024-10-07 03:54:00-04:00,5778.75,5778.75,5777.5,5778.25,5778.25,327
2024-10-07 03:55:00-04:00,5778.25,5779.5,5777.75,5779.0,5779.0,299
2024-10-07 03:56:00-04:00,5778.5,5778.5,5776.75,5777.25,5777.25,238
2024-10-07 03:57:00-04:00,5777.25,5778.0,5776.75,5777.75,5777.75,253
2024-10-07 03:58:00-04:00,5777.75,5778.75,5777.75,5778.0,5778.0,200
2024-10-07 03:59:00-04:00,5778.0,5778.25,5777.25,5777.75,5777.75,146
2024-10-07 04:00:00-04:00,5777.75,5779.5,5777.5,5778.75,5778.75,593
2024-10-07 04:01:00-04:00,5778.75,5779.25,5778.25,5778.5,5778.5,290
2024-10-07 04:02:00-04:00,5778.5,5780.5,5778.0,5779.0,5779.0,473
2024-10-07 04:03:00-04:00,5779.0,5782.0,5778.0,5781.75,5781.75,431
2024-10-07 04:04:00-04:00,5781.5,5782.75,5781.0,5782.25,5782.25,453
2024-10-07 04:05:00-04:00,5782.25,5782.25,5780.5,5781.5,5781.5,430
2024-10-07 04:06:00-04:00,5781.25,5781.25,5780.25,5781.25,5781.25,417
2024-10-07 04:07:00-04:00,5781.25,5782.5,5781.0,5782.0,5782.0,230
2024-10-07 04:08:00-04:00,5782.0,5782.0,5781.0,5781.75,5781.75,172
2024-10-07 04:09:00-04:00,5781.75,5782.75,5781.5,5782.25,5782.25,268
2024-10-07 04:10:00-04:00,5782.0,5783.0,5781.5,5782.75,5782.75,253
2024-10-07 04:11:00-04:00,5782.75,5783.25,5782.75,5783.0,5783.0,246
2024-10-07 04:12:00-04:00,5783.25,5783.5,5782.25,5782.75,5782.75,331
2024-10-07 04:13:00-04:00,5782.75,5782.75,5781.25,5781.25,5781.25,266
2024-10-07 04:14:00-04:00,5781.25,5782.5,5780.75,5782.5,5782.5,338
2024-10-07 04:15:00-04:00,5782.25,5782.25,5779.75,5780.0,5780.0,341
2024-10-07 04:16:00-04:00,5779.75,5781.25,5779.5,5781.25,5781.25,197
2024-10-07 04:17:00-04:00,5781.25,5781.75,5780.75,5781.25,5781.25,134
2024-10-07 04:18:00-04:00,5781.0,5781.5,5780.75,5780.75,5780.75,133
2024-10-07 04:19:00-04:00,5780.75,5780.75,5778.75,5779.75,5779.75,353
2024-10-07 04:20:00-04:00,5780.25,5781.75,5780.0,5781.5,5781.5,218
2024-10-07 04:21:00-04:00,5781.5,5781.75,5780.75,5781.0,5781.0,121
2024-10-07 04:22:00-04:00,5781.0,5781.5,5780.25,5781.0,5781.0,203
2024-10-07 04:23:00-04:00,5780.75,5781.5,5780.5,5781.0,5781.0,194
2024-10-07 04:24:00-04:00,5780.75,5781.0,5780.75,5781.0,5781.0,123
2024-10-07 04:25:00-04:00,5781.0,5781.0,5779.75,5780.25,5780.25,146
2024-10-07 04:26:00-04:00,5780.25,5782.25,5780.25,5781.75,5781.75,247
2024-10-07 04:27:00-04:00,5782.0,5783.0,5782.0,5782.5,5782.5,149
2024-10-07 04:28:00-04:00,5782.75,5782.75,5781.25,5781.75,5781.75,170
2024-10-07 04:29:00-04:00,5781.75,5782.0,5780.5,5780.5,5780.5,165
2024-10-07 04:30:00-04:00,5780.5,5782.5,5780.25,5782.5,5782.5,297
2024-10-07 04:31:00-04:00,5782.25,5782.5,5781.75,5782.0,5782.0,164
2024-10-07 04:32:00-04:00,5782.25,5783.5,5782.25,5783.25,5783.25,334
2024-10-07 04:33:00-04:00,5783.5,5784.5,5783.0,5783.75,5783.75,288
2024-10-07 04:34:00-04:00,5783.75,5784.25,5783.75,5784.0,5784.0,141
2024-10-07 04:35:00-04:00,5784.0,5784.5,5784.0,5784.5,5784.5,116
2024-10-07 04:36:00-04:00,5784.5,5784.5,5782.75,5783.0,5783.0,316
2024-10-07 04:37:00-04:00,5782.75,5783.5,5782.75,5783.25,5783.25,155
2024-10-07 04:38:00-04:00,5783.0,5783.25,5781.75,5781.75,5781.75,152
2024-10-07 04:39:00-04:00,5781.5,5781.5,5779.5,5779.5,5779.5,355
2024-10-07 04:40:00-04:00,5779.25,5780.25,5779.0,5780.25,5780.25,241
2024-10-07 04:41:00-04:00,5780.5,5780.75,5779.5,5779.5,5779.5,110
2024-10-07 04:42:00-04:00,5779.25,5779.25,5777.75,5778.5,5778.5,330
2024-10-07 04:43:00-04:00,5778.5,5779.25,5777.75,5779.25,5779.25,282
2024-10-07 04:44:00-04:00,5779.5,5780.0,5778.5,5778.5,5778.5,150
2024-10-07 04:45:00-04:00,5778.5,5779.0,5778.25,5778.25,5778.25,195
2024-10-07 04:46:00-04:00,5778.0,5778.5,5777.25,5777.75,5777.75,296
2024-10-07 04:47:00-04:00,5777.75,5778.0,5776.75,5777.5,5777.5,282
2024-10-07 04:48:00-04:00,5777.75,5777.75,5777.0,5777.5,5777.5,154
2024-10-07 04:49:00-04:00,5777.5,5778.25,5777.0,5778.0,5778.0,126
2024-10-07 04:50:00-04:00,5778.0,5778.75,5778.0,5778.0,5778.0,99
2024-10-07 04:51:00-04:00,5778.0,5778.25,5777.75,5777.75,5777.75,91
2024-10-07 04:52:00-04:00,5777.75,5778.0,5776.75,5777.75,5777.75,260
2024-10-07 04:53:00-04:00,5777.5,5778.0,5776.75,5776.75,5776.75,103
2024-10-07 04:54:00-04:00,5776.75,5777.25,5776.5,5777.25,5777.25,138
2024-10-07 04:55:00-04:00,5777.25,5777.75,5776.5,5776.75,5776.75,124
2024-10-07 04:56:00-04:00,5776.5,5776.75,5776.0,5776.75,5776.75,172
2024-10-07 04:57:00-04:00,5776.5,5776.5,5775.25,5775.5,5775.5,354
2024-10-07 04:58:00-04:00,5775.25,5775.5,5774.25,5774.75,5774.75,541
2024-10-07 04:59:00-04:00,5774.5,5775.0,5773.25,5773.75,5773.75,441
2024-10-07 05:00:00-04:00,5773.5,5773.75,5771.5,5772.0,5772.0,600
2024-10-07 05:01:00-04:00,5771.75,5771.75,5770.75,5771.25,5771.25,412
2024-10-07 05:02:00-04:00,5771.25,5772.0,5770.25,5770.5,5770.5,474
2024-10-07 05:03:00-04:00,5770.25,5771.0,5769.25,5769.5,5769.5,546
2024-10-07 05:04:00-04:00,5769.5,5769.5,5768.25,5768.5,5768.5,436
2024-10-07 05:05:00-04:00,5768.25,5768.75,5767.25,5767.5,5767.5,605
2024-10-07 05:06:00-04:00,5767.5,5769.0,5767.0,5768.75,5768.75,363
2024-10-07 05:07:00-04:00,5768.5,5769.75,5768.25,5769.5,5769.5,313
2024-10-07 05:08:00-04:00,5769.5,5769.5,5768.5,5769.0,5769.0,266
2024-10-07 05:09:00-04:00,5769.0,5769.5,5766.25,5766.75,5766.75,567
2024-10-07 05:10:00-04:00,5766.75,5767.0,5765.0,5765.25,5765.25,653
2024-10-07 05:11:00-04:00,5765.5,5768.5,5764.75,5767.5,5767.5,655
2024-10-07 05:12:00-04:00,5767.5,5767.5,5764.75,5765.25,5765.25,473
2024-10-07 05:13:00-04:00,5765.25,5766.75,5765.25,5766.25,5766.25,290
2024-10-07 05:14:00-04:00,5766.25,5768.0,5766.25,5767.75,5767.75,315
2024-10-07 05:15:00-04:00,5767.75,5768.0,5766.75,5767.75,5767.75,405
2024-10-07 05:16:00-04:00,5767.75,5768.75,5767.75,5768.25,5768.25,311
2024-10-07 05:17:00-04:00,5768.5,5768.75,5768.0,5768.0,5768.0,366
2024-10-07 05:18:00-04:00,5767.75,5768.75,5767.5,5768.5,5768.5,400
