Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-18 01:46:00-04:00,20392.0,20392.75,20391.5,20391.75,20391.75,26
2024-10-18 01:47:00-04:00,20392.0,20393.0,20390.75,20390.75,20390.75,21
2024-10-18 01:48:00-04:00,20390.0,20390.5,20388.5,20388.5,20388.5,39
2024-10-18 01:49:00-04:00,20388.0,20390.0,20387.0,20389.75,20389.75,90
2024-10-18 01:50:00-04:00,20387.75,20395.0,20387.25,20394.25,20394.25,90
2024-10-18 01:51:00-04:00,20394.0,20396.75,20394.0,20396.75,20396.75,52
2024-10-18 01:52:00-04:00,20396.0,20397.5,20395.75,20397.5,20397.5,40
2024-10-18 01:53:00-04:00,20397.0,20400.0,20396.75,20399.5,20399.5,65
2024-10-18 01:54:00-04:00,20399.0,20400.75,20397.0,20400.25,20400.25,73
2024-10-18 01:55:00-04:00,20400.75,20404.0,20399.25,20402.5,20402.5,129
2024-10-18 01:56:00-04:00,20401.5,20403.0,20398.75,20399.25,20399.25,65
2024-10-18 01:57:00-04:00,20400.0,20407.0,20398.75,20405.75,20405.75,184
2024-10-18 01:58:00-04:00,20405.0,20406.75,20403.5,20404.5,20404.5,83
2024-10-18 01:59:00-04:00,20405.25,20406.75,20403.5,20404.75,20404.75,81
2024-10-18 02:00:00-04:00,20404.5,20407.25,20403.75,20406.0,20406.0,69
2024-10-18 02:01:00-04:00,20405.0,20405.0,20400.25,20401.75,20401.75,91
2024-10-18 02:02:00-04:00,20401.25,20403.0,20397.0,20397.5,20397.5,55
2024-10-18 02:03:00-04:00,20397.75,20402.25,20397.75,20401.75,20401.75,45
2024-10-18 02:04:00-04:00,20401.25,20401.5,20400.0,20400.0,20400.0,20
2024-10-18 02:05:00-04:00,20400.25,20401.5,20399.0,20399.5,20399.5,32
2024-10-18 02:06:00-04:00,20402.5,20404.0,20402.5,20404.0,20404.0,41
2024-10-18 02:07:00-04:00,20403.5,20405.75,20403.5,20405.75,20405.75,31
2024-10-18 02:08:00-04:00,20406.25,20408.0,20406.0,20407.5,20407.5,83
2024-10-18 02:09:00-04:00,20408.5,20409.0,20407.25,20408.25,20408.25,36
2024-10-18 02:10:00-04:00,20409.0,20410.25,20407.25,20410.25,20410.25,78
2024-10-18 02:11:00-04:00,20410.0,20412.25,20409.25,20410.0,20410.0,84
2024-10-18 02:12:00-04:00,20410.0,20411.0,20406.0,20407.25,20407.25,37
2024-10-18 02:13:00-04:00,20406.0,20407.25,20403.5,20407.25,20407.25,42
2024-10-18 02:14:00-04:00,20406.5,20409.25,20406.5,20408.0,20408.0,45
2024-10-18 02:15:00-04:00,20409.0,20410.75,20407.5,20410.75,20410.75,49
2024-10-18 02:16:00-04:00,20410.5,20411.0,20409.0,20411.0,20411.0,36
2024-10-18 02:17:00-04:00,20409.75,20411.75,20409.0,20411.5,20411.5,31
2024-10-18 02:18:00-04:00,20411.0,20412.5,20410.5,20410.5,20410.5,29
2024-10-18 02:19:00-04:00,20410.25,20412.5,20409.0,20412.5,20412.5,52
2024-10-18 02:20:00-04:00,20412.0,20412.5,20410.25,20412.0,20412.0,17
2024-10-18 02:21:00-04:00,20409.5,20410.25,20407.75,20408.25,20408.25,30
2024-10-18 02:22:00-04:00,20409.25,20413.5,20409.25,20412.5,20412.5,49
2024-10-18 02:23:00-04:00,20413.0,20413.0,20410.0,20410.5,20410.5,43
2024-10-18 02:24:00-04:00,20410.5,20411.5,20410.0,20411.0,20411.0,21
2024-10-18 02:25:00-04:00,20411.5,20412.5,20410.75,20410.75,20410.75,47
2024-10-18 02:26:00-04:00,20411.0,20411.75,20409.0,20411.25,20411.25,42
2024-10-18 02:27:00-04:00,20411.5,20411.5,20408.5,20409.0,20409.0,21
2024-10-18 02:28:00-04:00,20408.25,20410.0,20408.0,20409.5,20409.5,36
2024-10-18 02:29:00-04:00,20408.75,20410.5,20408.75,20410.5,20410.5,31
2024-10-18 02:30:00-04:00,20411.0,20411.75,20409.25,20411.0,20411.0,33
2024-10-18 02:31:00-04:00,20411.0,20414.0,20411.0,20413.25,20413.25,44
2024-10-18 02:32:00-04:00,20414.0,20417.25,20414.0,20414.25,20414.25,142
2024-10-18 02:33:00-04:00,20412.75,20416.25,20412.75,20414.75,20414.75,79
2024-10-18 02:34:00-04:00,20413.75,20417.0,20413.75,20417.0,20417.0,57
2024-10-18 02:35:00-04:00,20417.25,20424.0,20416.25,20423.0,20423.0,367
2024-10-18 02:36:00-04:00,20422.25,20427.0,20420.5,20426.25,20426.25,248
2024-10-18 02:37:00-04:00,20426.5,20428.0,20425.75,20426.0,20426.0,110
2024-10-18 02:38:00-04:00,20425.75,20429.25,20425.75,20427.25,20427.25,89
2024-10-18 02:39:00-04:00,20427.0,20429.5,20426.75,20429.0,20429.0,112
2024-10-18 02:40:00-04:00,20429.5,20430.25,20428.25,20429.0,20429.0,124
2024-10-18 02:41:00-04:00,20428.75,20428.75,20420.5,20422.75,20422.75,228
2024-10-18 02:42:00-04:00,20421.75,20421.75,20418.5,20421.25,20421.25,179
2024-10-18 02:43:00-04:00,20421.0,20422.5,20420.25,20422.5,20422.5,55
2024-10-18 02:44:00-04:00,20422.25,20423.0,20419.75,20420.5,20420.5,42
2024-10-18 02:45:00-04:00,20421.5,20425.0,20420.5,20424.0,20424.0,55
2024-10-18 02:46:00-04:00,20423.5,20425.0,20422.0,20422.5,20422.5,48
2024-10-18 02:47:00-04:00,20421.75,20422.0,20417.75,20420.5,20420.5,89
2024-10-18 02:48:00-04:00,20420.5,20423.0,20419.25,20423.0,20423.0,71
2024-10-18 02:49:00-04:00,20423.25,20423.25,20420.0,20420.5,20420.5,54
2024-10-18 02:50:00-04:00,20420.0,20421.25,20418.0,20418.75,20418.75,49
2024-10-18 02:51:00-04:00,20420.75,20424.25,20419.75,20423.5,20423.5,76
2024-10-18 02:52:00-04:00,20423.5,20425.0,20421.25,20425.0,20425.0,65
2024-10-18 02:53:00-04:00,20425.0,20428.0,20423.0,20427.75,20427.75,90
2024-10-18 02:54:00-04:00,20427.75,20429.0,20425.75,20428.0,20428.0,72
2024-10-18 02:55:00-04:00,20427.0,20430.0,20425.5,20426.25,20426.25,104
2024-10-18 02:56:00-04:00,20426.25,20429.25,20426.25,20428.25,20428.25,34
2024-10-18 02:57:00-04:00,20429.0,20430.0,20428.5,20430.0,20430.0,60
2024-10-18 02:58:00-04:00,20429.75,20432.75,20426.75,20426.75,20426.75,157
2024-10-18 02:59:00-04:00,20426.75,20430.75,20426.5,20430.0,20430.0,90
2024-10-18 03:00:00-04:00,20430.75,20434.25,20429.0,20434.25,20434.25,156
2024-10-18 03:01:00-04:00,20432.5,20435.0,20432.5,20435.0,20435.0,133
2024-10-18 03:02:00-04:00,20435.75,20436.0,20434.0,20435.25,20435.25,34
2024-10-18 03:03:00-04:00,20434.75,20437.5,20433.25,20436.0,20436.0,123
2024-10-18 03:04:00-04:00,20437.0,20437.5,20435.25,20435.25,20435.25,19
2024-10-18 03:05:00-04:00,20432.5,20432.5,20428.25,20429.25,20429.25,323
2024-10-18 03:06:00-04:00,20429.0,20430.75,20426.5,20427.0,20427.0,61
2024-10-18 03:07:00-04:00,20427.5,20429.25,20425.5,20425.5,20425.5,43
2024-10-18 03:09:00-04:00,20430.75,20434.0,20430.75,20432.75,20432.75,146
2024-10-18 03:10:00-04:00,20432.5,20432.75,20422.5,20428.0,20428.0,182
2024-10-18 03:11:00-04:00,20429.0,20429.25,20427.25,20427.75,20427.75,50
2024-10-18 03:12:00-04:00,20429.25,20434.0,20429.0,20434.0,20434.0,77
2024-10-18 03:13:00-04:00,20432.75,20433.0,20430.5,20431.25,20431.25,39
2024-10-18 03:14:00-04:00,20430.5,20433.0,20429.0,20432.25,20432.25,38
2024-10-18 03:15:00-04:00,20432.75,20435.5,20432.25,20433.0,20433.0,64
2024-10-18 03:16:00-04:00,20433.5,20434.0,20433.0,20433.75,20433.75,17
2024-10-18 03:17:00-04:00,20433.5,20435.25,20433.5,20433.75,20433.75,35
2024-10-18 03:18:00-04:00,20435.0,20435.5,20433.0,20433.0,20433.0,25
2024-10-18 03:19:00-04:00,20433.0,20433.25,20429.75,20431.75,20431.75,61
2024-10-18 03:20:00-04:00,20431.25,20432.5,20430.0,20430.0,20430.0,33
2024-10-18 03:21:00-04:00,20430.5,20430.5,20427.0,20427.75,20427.75,63
2024-10-18 03:22:00-04:00,20426.75,20426.75,20422.0,20426.5,20426.5,118
2024-10-18 03:23:00-04:00,20427.0,20428.0,20425.0,20428.0,20428.0,68
2024-10-18 03:24:00-04:00,20429.5,20431.5,20427.75,20429.75,20429.75,64
2024-10-18 03:25:00-04:00,20430.25,20434.25,20430.25,20434.25,20434.25,46
2024-10-18 03:26:00-04:00,20434.25,20434.5,20432.0,20433.75,20433.75,49
2024-10-18 03:27:00-04:00,20434.0,20435.75,20433.0,20434.0,20434.0,55
2024-10-18 03:28:00-04:00,20434.5,20435.5,20433.0,20433.5,20433.5,69
2024-10-18 03:29:00-04:00,20432.75,20432.75,20430.75,20432.75,20432.75,40
2024-10-18 03:30:00-04:00,20433.0,20434.25,20429.5,20434.25,20434.25,72
2024-10-18 03:31:00-04:00,20433.75,20434.0,20431.5,20431.5,20431.5,40
2024-10-18 03:32:00-04:00,20432.25,20433.25,20430.0,20433.0,20433.0,49
2024-10-18 03:33:00-04:00,20434.5,20437.0,20434.0,20436.0,20436.0,95
2024-10-18 03:34:00-04:00,20435.25,20437.0,20431.75,20433.75,20433.75,65
2024-10-18 03:35:00-04:00,20433.25,20434.5,20432.75,20434.5,20434.5,37
2024-10-18 03:36:00-04:00,20435.0,20435.25,20433.5,20433.75,20433.75,44
2024-10-18 03:37:00-04:00,20434.75,20435.25,20432.5,20433.25,20433.25,32
2024-10-18 03:38:00-04:00,20432.0,20434.75,20432.0,20433.75,20433.75,15
2024-10-18 03:39:00-04:00,20435.5,20435.75,20434.5,20435.0,20435.0,21
2024-10-18 03:40:00-04:00,20435.75,20438.25,20433.0,20433.75,20433.75,106
2024-10-18 03:41:00-04:00,20434.5,20439.5,20433.75,20439.25,20439.25,74
2024-10-18 03:42:00-04:00,20439.5,20441.5,20434.0,20437.0,20437.0,183
2024-10-18 03:43:00-04:00,20436.5,20437.75,20435.75,20436.0,20436.0,62
2024-10-18 03:44:00-04:00,20434.25,20436.25,20433.0,20436.25,20436.25,62
2024-10-18 03:45:00-04:00,20435.5,20435.5,20427.0,20427.0,20427.0,107
2024-10-18 03:46:00-04:00,20426.5,20428.75,20425.0,20427.25,20427.25,84
2024-10-18 03:47:00-04:00,20428.0,20430.75,20427.5,20427.5,20427.5,64
2024-10-18 03:48:00-04:00,20427.75,20428.25,20424.0,20427.25,20427.25,94
2024-10-18 03:49:00-04:00,20429.0,20433.25,20429.0,20432.25,20432.25,58
2024-10-18 03:50:00-04:00,20433.25,20436.0,20431.75,20435.5,20435.5,37
2024-10-18 03:51:00-04:00,20435.5,20436.25,20433.5,20436.0,20436.0,56
2024-10-18 03:52:00-04:00,20436.0,20438.5,20435.75,20438.5,20438.5,41
2024-10-18 03:53:00-04:00,20438.75,20439.25,20437.25,20437.75,20437.75,46
2024-10-18 03:54:00-04:00,20437.75,20446.5,20437.25,20445.25,20445.25,287
2024-10-18 03:55:00-04:00,20444.5,20449.0,20441.75,20447.5,20447.5,218
2024-10-18 03:56:00-04:00,20448.25,20449.5,20447.0,20447.5,20447.5,185
2024-10-18 03:57:00-04:00,20448.0,20455.0,20447.75,20453.5,20453.5,370
2024-10-18 03:58:00-04:00,20453.75,20455.75,20453.0,20455.25,20455.25,85
2024-10-18 03:59:00-04:00,20455.5,20455.75,20452.75,20454.25,20454.25,86
2024-10-18 04:00:00-04:00,20455.25,20455.5,20450.5,20451.5,20451.5,254
2024-10-18 04:01:00-04:00,20451.25,20458.0,20451.25,20458.0,20458.0,255
2024-10-18 04:02:00-04:00,20458.25,20458.5,20454.0,20457.25,20457.25,144
2024-10-18 04:03:00-04:00,20457.25,20458.75,20454.75,20458.75,20458.75,73
2024-10-18 04:04:00-04:00,20459.0,20461.0,20455.25,20457.75,20457.75,179
2024-10-18 04:05:00-04:00,20458.5,20460.0,20456.5,20458.0,20458.0,80
2024-10-18 04:06:00-04:00,20459.75,20461.0,20458.0,20458.75,20458.75,83
2024-10-18 04:07:00-04:00,20459.0,20459.25,20457.0,20459.0,20459.0,88
2024-10-18 04:08:00-04:00,20459.0,20459.5,20456.0,20457.5,20457.5,145
2024-10-18 04:09:00-04:00,20457.75,20461.0,20457.0,20457.0,20457.0,209
2024-10-18 04:10:00-04:00,20456.5,20460.75,20456.5,20458.75,20458.75,123
2024-10-18 04:11:00-04:00,20459.5,20459.75,20453.5,20454.5,20454.5,134
2024-10-18 04:12:00-04:00,20454.25,20460.5,20454.0,20459.0,20459.0,104
2024-10-18 04:13:00-04:00,20459.5,20459.75,20456.75,20459.75,20459.75,69
2024-10-18 04:14:00-04:00,20459.75,20460.25,20458.0,20458.0,20458.0,50
2024-10-18 04:15:00-04:00,20457.75,20460.75,20456.75,20459.25,20459.25,105
2024-10-18 04:16:00-04:00,20460.0,20461.0,20459.25,20460.75,20460.75,59
2024-10-18 04:17:00-04:00,20461.0,20463.75,20459.75,20463.0,20463.0,115
2024-10-18 04:18:00-04:00,20462.25,20468.0,20462.25,20464.25,20464.25,153
2024-10-18 04:19:00-04:00,20464.75,20465.5,20461.75,20463.25,20463.25,75
2024-10-18 04:20:00-04:00,20462.75,20463.25,20458.0,20458.0,20458.0,168
2024-10-18 04:21:00-04:00,20459.0,20461.0,20454.0,20454.5,20454.5,132
2024-10-18 04:22:00-04:00,20455.0,20457.25,20452.25,20456.25,20456.25,142
2024-10-18 04:23:00-04:00,20456.25,20456.75,20454.25,20454.5,20454.5,81
2024-10-18 04:24:00-04:00,20454.5,20456.0,20451.75,20451.75,20451.75,79
2024-10-18 04:25:00-04:00,20452.5,20452.5,20448.25,20451.0,20451.0,144
2024-10-18 04:26:00-04:00,20451.75,20451.75,20447.0,20449.75,20449.75,102
2024-10-18 04:27:00-04:00,20450.0,20453.5,20450.0,20453.25,20453.25,46
2024-10-18 04:28:00-04:00,20453.75,20458.25,20452.75,20458.25,20458.25,114
2024-10-18 04:29:00-04:00,20458.0,20458.25,20454.5,20455.75,20455.75,44
2024-10-18 04:30:00-04:00,20454.75,20456.75,20450.75,20450.75,20450.75,107
2024-10-18 04:31:00-04:00,20451.25,20453.0,20448.25,20451.0,20451.0,71
2024-10-18 04:32:00-04:00,20451.0,20452.25,20451.0,20451.75,20451.75,9
2024-10-18 04:33:00-04:00,20451.5,20456.25,20451.5,20455.5,20455.5,61
2024-10-18 04:34:00-04:00,20455.75,20456.0,20450.0,20450.5,20450.5,65
2024-10-18 04:35:00-04:00,20450.75,20454.25,20446.25,20446.75,20446.75,85
2024-10-18 04:36:00-04:00,20446.5,20447.75,20438.0,20438.75,20438.75,204
2024-10-18 04:37:00-04:00,20438.25,20441.25,20436.75,20439.0,20439.0,114
2024-10-18 04:38:00-04:00,20439.0,20441.5,20438.75,20440.5,20440.5,69
2024-10-18 04:39:00-04:00,20439.5,20440.5,20435.5,20440.5,20440.5,99
2024-10-18 04:40:00-04:00,20440.5,20441.75,20438.25,20440.5,20440.5,54
2024-10-18 04:41:00-04:00,20440.25,20441.0,20438.5,20440.25,20440.25,45
2024-10-18 04:42:00-04:00,20440.5,20447.75,20440.5,20445.25,20445.25,241
2024-10-18 04:43:00-04:00,20445.0,20446.5,20444.0,20444.5,20444.5,67
2024-10-18 04:44:00-04:00,20445.0,20448.25,20445.0,20447.5,20447.5,38
2024-10-18 04:45:00-04:00,20448.0,20449.0,20445.5,20445.5,20445.5,21
2024-10-18 04:46:00-04:00,20445.25,20449.0,20445.25,20449.0,20449.0,33
2024-10-18 04:47:00-04:00,20448.75,20452.25,20448.75,20449.75,20449.75,79
2024-10-18 04:48:00-04:00,20450.5,20451.75,20449.0,20449.0,20449.0,35
2024-10-18 04:49:00-04:00,20449.25,20452.0,20449.0,20450.5,20450.5,38
2024-10-18 04:50:00-04:00,20451.5,20452.0,20450.25,20451.5,20451.5,33
2024-10-18 04:51:00-04:00,20452.5,20453.75,20451.25,20452.25,20452.25,42
2024-10-18 04:52:00-04:00,20452.75,20453.5,20448.5,20449.25,20449.25,100
2024-10-18 04:53:00-04:00,20448.25,20448.25,20445.0,20446.25,20446.25,55
2024-10-18 04:54:00-04:00,20446.5,20446.5,20444.25,20444.5,20444.5,41
2024-10-18 04:55:00-04:00,20444.5,20446.25,20443.5,20444.5,20444.5,89
2024-10-18 04:56:00-04:00,20444.0,20449.75,20443.5,20448.5,20448.5,60
2024-10-18 04:57:00-04:00,20447.25,20450.0,20446.75,20449.5,20449.5,34
2024-10-18 04:58:00-04:00,20449.25,20450.5,20446.5,20446.5,20446.5,55
2024-10-18 04:59:00-04:00,20446.75,20448.75,20446.5,20448.75,20448.75,28
2024-10-18 05:00:00-04:00,20450.0,20451.25,20447.75,20451.0,20451.0,54
2024-10-18 05:01:00-04:00,20450.5,20450.5,20446.5,20448.75,20448.75,33
2024-10-18 05:02:00-04:00,20449.25,20451.75,20447.5,20448.0,20448.0,62
2024-10-18 05:03:00-04:00,20449.0,20453.5,20448.25,20452.0,20452.0,92
2024-10-18 05:04:00-04:00,20452.5,20452.5,20449.75,20451.25,20451.25,43
2024-10-18 05:05:00-04:00,20452.0,20452.5,20448.5,20450.5,20450.5,56
2024-10-18 05:06:00-04:00,20450.5,20451.25,20447.75,20450.75,20450.75,43
2024-10-18 05:07:00-04:00,20451.0,20452.75,20450.25,20450.75,20450.75,53
2024-10-18 05:08:00-04:00,20451.25,20452.75,20450.75,20451.5,20451.5,53
2024-10-18 05:09:00-04:00,20452.25,20457.5,20452.25,20457.5,20457.5,78
2024-10-18 05:10:00-04:00,20457.0,20458.25,20455.5,20457.5,20457.5,45
2024-10-18 05:11:00-04:00,20459.0,20460.25,20455.25,20456.5,20456.5,117
2024-10-18 05:12:00-04:00,20456.75,20459.0,20456.75,20457.0,20457.0,29
2024-10-18 05:13:00-04:00,20457.25,20458.25,20456.25,20458.25,20458.25,24
2024-10-18 05:14:00-04:00,20459.0,20462.25,20459.0,20460.75,20460.75,83
2024-10-18 05:15:00-04:00,20461.75,20462.0,20459.5,20461.0,20461.0,33
2024-10-18 05:16:00-04:00,20461.0,20461.5,20456.75,20457.25,20457.25,69
2024-10-18 05:17:00-04:00,20457.25,20457.25,20452.75,20453.25,20453.25,75
2024-10-18 05:18:00-04:00,20454.0,20454.0,20452.0,20452.25,20452.25,46
2024-10-18 05:19:00-04:00,20452.0,20452.0,20446.0,20447.25,20447.25,112
2024-10-18 05:20:00-04:00,20447.0,20448.25,20444.5,20445.0,20445.0,74
2024-10-18 05:21:00-04:00,20445.75,20451.0,20445.5,20449.75,20449.75,67
2024-10-18 05:22:00-04:00,20449.75,20449.75,20448.0,20449.5,20449.5,36
2024-10-18 05:23:00-04:00,20449.5,20449.75,20448.5,20449.25,20449.25,25
2024-10-18 05:24:00-04:00,20449.75,20450.75,20448.0,20448.25,20448.25,48
2024-10-18 05:25:00-04:00,20449.0,20449.0,20447.75,20447.75,20447.75,29
2024-10-18 05:26:00-04:00,20447.75,20450.0,20446.0,20448.75,20448.75,78
